0
0.047
0.243
0.243
0.243
0.243
0.047
0.243
0.243
0.243
0.243
0.243
0.243
0.047
0.243
0.243
0.243
0.243
0.243
0.243
0.047
0.243
0.243
0.243
0.243
0.243
0.243
0.243
0.243
0.243
0.047
0.243
0.243
0.243
0.243
0.243
0.047
0.243
0.243
0.243
0.243
0.243
0.243
0.243
0.041
0.041
0.243
0.243
0.041
0.243
0.041
0.243
0.041
0.243
0.243
0.041
0.041
0.041
0.243
0.243
0.243
0.047
0.243
0.243
0.243
0.041
0.243
0.0
0.243
0.041
0.041
0.0
0.243
0.243
0.041
0.243
0.0
0.0
0.041
0.243
0.0
0.041
0.243
0.243
0.0
0.041
0.041
0.0
0.243
0.243
0.243
0.243
0.041
0.0
0.243
0.243
0.243
0.243
0.0
0.243
0.047
0.243
0.041
0.0
0.041
0.243
0.243
0.041
0.243
0.243
0.0
0.041
0.0
0.0
0.243
0.001
0.243
0.041
0.243
0.041
0.001
0.041
0.0
0.001
0.243
0.0
0.243
0.041
0.243
0.243
0.041
0.0
0.001
0.041
0.041
0.243
0.243
0.243
0.041
0.001
0.243
0.0
0.041
0.001
0.0
0.041
0.047
0.041
0.243
0.243
0.243
0.243
0.243
0.041
0.243
774.372
0.041
0.243
0.047
0.047
0.001
0.243
0.0
774.372
0.243
0.041
0.047
0.0
0.041
0.001
0.041
0.041
0.243
0.243
0.047
0.243
0.001
0.243
0.0
0.001
0.042
0.041
0.0
0.041
0.047
0.042
0.243
0.243
0.243
0.0
0.041
0.243
0.001
0.047
0.041
0.042
0.0
0.047
0.041
0.041
0.001
0.243
0.041
0.041
0.047
0.243
0.042
0.0
0.001
0.047
0.042
0.041
0.041
0.042
0.0
0.001
0.042
0.243
0.047
0.041
0.042
0.0
0.243
0.041
0.042
0.042
0.243
0.243
0.001
0.047
0.041
0.042
0.001
0.042
0.041
0.042
0.0
0.243
0.243
774.372
0.042
0.001
0.243
0.041
0.042
0.243
0.243
0.041
0.243
0.243
0.243
0.243
0.042
0.047
0.0
774.372
0.047
0.001
0.041
0.0
0.041
0.042
0.042
0.042
0.047
0.243
0.0
0.042
0.041
0.042
0.243
0.042
0.041
0.001
0.047
0.243
0.041
0.047
0.042
0.042
0.042
0.001
0.041
0.0
0.243
0.042
0.243
0.243
0.042
0.041
0.243
0.041
0.0
0.001
0.042
0.047
0.042
0.042
0.001
0.041
0.047
0.041
0.042
0.047
0.0
0.243
0.243
0.042
0.042
0.041
0.047
0.047
0.243
0.0
0.041
0.042
0.001
0.042
0.042
0.041
0.047
0.0
0.042
0.047
0.001
0.041
0.041
0.042
0.243
0.0
0.042
0.041
0.001
0.047
0.243
0.042
0.047
0.047
0.047
0.042
0.041
0.041
0.042
0.0
0.042
0.001
0.243
0.243
0.042
0.041
0.243
0.243
0.047
0.042
0.047
0.041
0.001
0.0
774.372
0.243
0.243
774.372
0.243
0.243
0.042
0.047
0.243
0.042
0.042
0.047
0.042
0.047
0.041
0.047
0.041
0.0
0.001
0.047
0.001
0.047
0.041
0.243
0.243
0.042
0.047
0.042
0.042
0.0
0.041
0.047
0.042
0.001
0.047
0.041
0.0
0.041
0.047
0.042
0.042
0.042
0.042
0.243
0.041
0.047
0.243
0.042
0.041
0.001
0.243
0.243
0.047
0.243
0.047
0.0
0.047
0.041
0.0
0.041
0.047
0.042
0.042
0.047
0.042
0.001
0.243
0.042
0.047
0.047
0.243
0.047
0.042
0.001
0.041
0.0
0.042
0.041
0.041
0.047
0.0
0.042
0.041
0.042
0.001
0.047
0.042
0.047
0.0
0.243
0.041
0.001
0.042
0.041
0.047
0.047
0.042
0.042
0.047
0.0
0.041
0.042
0.047
0.041
0.001
0.047
0.042
0.042
0.047
0.243
0.047
0.0
0.041
774.372
0.047
0.042
0.042
0.001
774.372
0.041
0.243
0.243
0.243
0.243
0.042
0.243
0.243
0.243
0.047
0.243
0.042
0.001
0.042
0.041
0.042
0.041
0.047
0.047
0.047
0.0
0.0
0.042
0.047
0.042
0.041
0.001
0.042
0.047
0.243
0.041
0.047
0.047
0.042
0.042
0.041
0.001
0.0
0.041
0.047
0.042
0.047
0.047
0.047
0.042
0.047
0.042
0.041
0.0
0.001
0.041
0.042
0.042
0.042
0.047
0.041
0.041
0.0
0.042
0.047
0.047
0.001
0.042
0.041
0.001
0.047
0.041
0.047
0.042
0.042
0.0
0.047
0.047
0.047
0.041
0.042
0.001
0.047
0.042
0.042
0.041
0.0
0.243
0.041
0.047
0.0
0.001
0.042
0.047
0.041
0.042
0.042
0.047
0.001
0.047
0.041
0.047
0.042
0.041
0.042
0.042
0.047
0.0
0.047
0.047
0.042
0.243
0.243
0.001
0.041
0.243
0.243
0.041
0.243
774.372
0.243
0.047
0.243
0.243
0.042
0.243
0.0
0.042
774.372
0.042
0.042
0.047
0.047
0.0
0.041
0.047
0.042
0.041
0.001
0.001
0.041
0.047
0.042
0.047
0.042
0.0
0.047
0.042
0.041
0.0
0.042
0.047
0.041
0.042
0.047
0.041
0.001
0.047
0.042
0.001
0.047
0.041
0.0
0.042
0.042
0.047
0.041
0.042
0.047
0.047
0.042
0.047
0.041
0.0
0.001
0.047
0.042
0.041
0.042
0.0
0.041
0.041
0.047
0.047
0.042
0.042
0.047
0.001
0.042
0.0
0.047
0.001
0.047
0.042
0.042
0.041
0.041
0.047
0.042
0.0
0.041
0.047
0.041
0.047
0.042
0.047
0.042
0.042
0.001
0.042
0.041
0.047
0.0
0.047
0.001
0.042
0.041
0.042
0.047
0.042
0.047
0.042
0.243
0.243
0.243
0.047
0.0
0.243
0.041
0.243
0.243
0.243
774.372
0.047
774.372
0.243
0.243
0.001
0.042
0.041
0.041
0.001
0.047
0.042
0.042
0.047
0.042
0.0
0.041
0.047
0.042
0.001
0.041
0.047
0.243
0.047
0.042
0.041
0.047
0.042
0.0
0.047
0.042
0.042
0.041
0.047
0.0
0.042
0.047
0.001
0.041
0.042
0.001
0.047
0.041
0.0
0.041
0.042
0.047
0.047
0.042
0.042
0.041
0.042
0.041
0.042
0.001
0.047
0.047
0.0
0.047
0.047
0.042
0.047
0.042
0.047
0.0
0.042
0.041
0.041
0.001
0.047
0.042
0.047
0.042
0.041
0.0
0.042
0.047
0.001
0.041
0.041
0.047
0.001
0.042
0.041
0.042
0.042
0.047
0.047
0.0
0.001
0.042
0.047
0.042
0.042
0.041
0.047
0.041
0.0
0.047
0.042
0.0
0.047
0.001
0.047
0.243
0.042
0.243
0.243
0.243
0.243
0.243
0.042
0.243
0.243
774.372
0.041
0.041
774.372
0.243
0.047
0.041
0.042
0.041
0.042
0.001
0.047
0.042
0.0
0.047
0.047
0.047
0.001
0.041
0.041
0.047
0.042
0.042
0.042
0.0
0.047
0.042
0.042
0.047
0.0
0.047
0.042
0.041
0.041
0.047
0.001
0.042
0.041
0.042
0.001
0.042
0.041
0.047
0.047
0.0
0.047
0.0
0.047
0.042
0.001
0.041
0.042
0.047
0.041
0.047
0.042
0.042
0.041
0.047
0.042
0.042
0.001
0.047
0.0
0.047
0.041
0.001
0.042
0.041
0.042
0.042
0.047
0.0
0.047
0.047
0.041
0.047
0.047
0.001
0.041
0.041
0.047
0.042
0.042
0.042
0.0
0.041
0.042
0.047
0.0
0.041
0.047
0.001
0.042
0.042
0.047
0.243
0.243
0.042
774.372
774.372
0.243
0.047
0.243
0.047
0.001
0.042
0.243
0.041
0.041
0.042
0.243
0.243
0.0
0.243
0.047
0.243
0.042
0.041
0.042
0.001
0.042
0.041
0.047
0.047
0.047
0.0
0.041
0.042
0.042
0.047
0.042
0.001
0.0
0.041
0.047
0.047
0.041
0.047
0.047
0.042
0.001
0.047
0.042
0.042
0.0
0.041
0.001
0.041
0.042
0.042
0.0
0.042
0.047
0.047
0.041
0.047
0.047
0.041
0.042
0.042
0.001
0.0
0.042
0.047
0.041
0.047
0.047
0.041
0.041
0.047
0.001
0.042
0.042
0.0
0.047
0.042
0.041
0.0
0.042
0.047
0.042
0.001
0.042
0.047
0.047
0.041
0.0
0.047
0.041
0.042
0.047
0.047
0.001
0.042
0.041
0.042
0.042
0.0
0.047
0.042
0.047
0.041
0.041
0.001
0.042
0.047
0.243
0.243
0.243
0.243
0.047
774.372
0.0
0.047
0.041
0.042
774.372
0.047
0.042
0.041
0.243
0.243
0.243
0.001
0.042
0.243
0.243
0.0
0.001
0.042
0.047
0.042
0.041
0.047
0.047
0.042
0.041
0.001
0.047
0.042
0.047
0.041
0.042
0.047
0.0
0.041
0.042
0.047
0.047
0.042
0.042
0.041
0.042
0.001
0.041
0.047
0.0
774.372
0.243
0.243
0.047
0.243
0.243
0.243
0.243
0.243
0.243
0.243
774.372
0.243
0.243
0.243
0.243
0.047
0.243
0.243
0.243
0.243
0.243
774.372
774.372
